StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q109,Q1,Q125,Q126_First Click,Q126_Last Click,Q126_Page Submit,Q126_Click Count,Q4,Q61_First Click,Q61_Last Click,Q61_Page Submit,Q61_Click Count,Q145,Q146_First Click,Q146_Last Click,Q146_Page Submit,Q146_Click Count,Q156,Q157_First Click,Q157_Last Click,Q157_Page Submit,Q157_Click Count,Q167,Q168_First Click,Q168_Last Click,Q168_Page Submit,Q168_Click Count,Q178,Q179_First Click,Q179_Last Click,Q179_Page Submit,Q179_Click Count,Q225,Q226_First Click,Q226_Last Click,Q226_Page Submit,Q226_Click Count,Q227,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,Q229,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,Q231,Q232_First Click,Q232_Last Click,Q232_Page Submit,Q232_Click Count,Q5_1,Q225,Q228,Q229,Q230,Q227,Q226,Carta1_DO,Forbice1_DO,Sasso1_DO,Forbice2_DO,Carta2_DO,Sasso2_DO,Forbice3_DO,Carta3_DO,Sasso3_DO,Forbice4_DO,Carta4_DO,Sasso4_DO,Forbice5_DO,Carta5_DO,Sasso5_DO,Sasso6_DO,Carta6_DO,Forbice6_DO,Sasso7_DO,Carta7_DO,Forbice7_DO,Sasso8_DO,Carta8_DO,Forbice8_DO,Carta9_DO,Sasso9_DO,Forbice9_DO,Sasso10_DO,Carta10_DO,Forbice10_DO
2021-04-15 10:28:40,2021-04-15 10:34:18,0,93.35.182.16,100,338,1,2021-04-15 10:34:19,R_3mgxkNFm0VAsBdg,,,,,38.1298980712891,13.3276062011719,anonymous,EN,4,dcpa0712,3,7.798,9.587,11.216,2,3,1.666,1.666,3.209,1,3,1.785,1.785,3.168,1,1,3.675,8.924,10.216,2,2,3.417,3.417,4.995,1,1,3.627,3.627,5.134,1,3,3.525,3.525,4.635,1,3,1.581,1.581,2.752,1,3,1.337,1.337,3.101,1,1,1.774,1.774,2.824,1,60,1,1,1,1,1,1,,sasso,,forbice,,,forbice,,,,sasso,,,,forbice,,sasso,,,,sasso,,,sasso,,,carta,,carta,
2021-04-15 10:28:16,2021-04-15 10:34:22,0,95.232.244.206,100,366,1,2021-04-15 10:34:23,R_1IzU4xvfOKpHi8w,,,,,45.6741943359375,12.1638946533203,anonymous,EN,4,daco1007,2,12.098,12.098,13.727,1,1,17.605,17.605,19.146,1,2,6.765,6.765,8.619,1,1,6.408,6.408,9.084,1,1,6.714,12.958,14.263,2,1,8.247,9.611,12.839,2,1,3.009,3.009,4.863,1,1,2.443,2.443,3.881,1,1,1.57,1.57,3.141,1,1,1.681,1.681,3.838,1,10,1,1,1,1,1,1,,,sasso,,sasso,,,,sasso,,carta,,,carta,sasso,,sasso,,,sasso,,,carta,,sasso,,,,forbice,
2021-04-15 10:29:52,2021-04-15 10:34:23,0,87.2.186.72,100,271,1,2021-04-15 10:34:23,R_PGRsutI025nhIFb,,,,,45.4129943847656,11.8805999755859,anonymous,EN,4,frci0311,2,3.495,3.495,5.145,1,2,2.406,2.406,3.35,1,2,6.169,6.169,7.089,1,3,2.06,2.06,2.876,1,2,2.237,2.237,3.137,1,2,0.706,0.706,1.3,1,2,0.683,0.683,2.65,1,2,1.478,1.478,2.277,1,2,0.842,0.842,1.815,1,2,0.721,0.721,2.209,1,20,2,1,2,1,2,2,,,sasso,,,carta,,,carta,sasso,,,,,carta,carta,,,forbice,,,carta,,,,carta,,carta,,
2021-04-15 10:27:54,2021-04-15 10:34:38,0,151.51.49.150,100,404,1,2021-04-15 10:34:39,R_33C1rJGau8HKOfh,,,,,45.4129943847656,11.8805999755859,anonymous,EN,4,ispa1203,1,7.121,7.121,15.61,1,1,6.822,6.822,7.557,1,3,20.926,20.926,22.762,1,1,6.771,6.771,8.24,1,2,6.495,6.495,7.313,1,3,9.201,9.201,9.95,1,3,3.26,3.26,4.528,1,3,5.695,5.695,6.218,1,3,8.056,8.056,8.471,1,1,5.11,5.11,5.652,1,70,1,1,1,1,1,1,forbice,,,,sasso,,sasso,,,,carta,,,,forbice,,,forbice,,,forbice,,,sasso,,,forbice,,sasso,
2021-04-15 10:28:00,2021-04-15 10:34:42,0,93.35.186.79,100,401,1,2021-04-15 10:34:42,R_8BysC5MbyPm3r8J,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,tomlot5,1,19.685,19.685,25.067,1,1,5.595,5.595,7.268,1,1,2.166,2.166,3.586,1,1,2.153,2.153,3.898,1,1,1.198,1.198,2.806,1,1,12.701,12.701,14.244,1,2,7.3,10.516,11.329,3,1,4.336,4.336,5.389,1,2,1.531,1.531,2.673,1,1,3.662,3.662,7.309,1,50,3,5,5,2,4,5,sasso,,,,forbice,,,carta,,,sasso,,,carta,sasso,,forbice,,carta,,,,sasso,,,forbice,,,sasso,
2021-04-15 10:27:22,2021-04-15 10:34:48,0,185.178.95.251,100,445,1,2021-04-15 10:34:49,R_2SHXdwiQ7m8yw8p,,,,,45.5050048828125,9.21989440917969,anonymous,EN,4,vipa2410,3,3.591,3.591,4.77,1,3,3.43,3.43,4.476,1,2,0.938,0.938,1.911,1,1,3.656,3.656,4.669,1,2,0.843,0.843,2.978,1,1,0.683,2.323,2.762,2,3,1.721,1.721,3.314,1,2,1.358,1.358,2.138,1,1,0.722,0.722,1.403,1,2,0.661,0.661,1.567,1,10,6,6,6,6,6,6,,sasso,,sasso,,,,,forbice,,carta,,,,carta,,forbice,,,,forbice,forbice,,,carta,,,sasso,,
2021-04-15 10:27:29,2021-04-15 10:35:01,0,79.10.155.3,100,452,1,2021-04-15 10:35:02,R_PZKbyjO0FKLuuD7,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,MAPR2805,1,4.879,4.879,5.836,1,1,2.259,2.259,3.551,1,1,4.123,4.123,5.073,1,3,1.988,1.988,2.786,1,2,3.876,3.876,4.673,1,3,1.988,1.988,3.123,1,1,1.424,1.424,2.335,1,1,1.713,1.713,2.961,1,3,1.492,1.492,2.479,1,1,3.579,3.579,5.612,1,25,2,2,2,2,2,2,forbice,,,,carta,,,forbice,,carta,,,,,carta,,,carta,,carta,,,carta,,,,sasso,,sasso,
2021-04-15 10:27:27,2021-04-15 10:35:29,0,47.53.198.187,100,481,1,2021-04-15 10:35:29,R_2rpdThYXninpqEw,,,,,45.6618041992188,12.2427978515625,anonymous,EN,4,antv2412,1,10.656,10.656,13.14,1,2,25.193,25.193,27.611,1,1,7.121,7.121,9.853,1,2,6.776,6.776,8.863,1,2,4.711,4.711,7.015,1,2,2.508,2.508,4.735,1,2,2.756,2.756,4.992,1,3,3.169,3.169,5.247,1,1,7.66,7.66,9.743,1,1,6.656,6.656,8.704,1,40,1,5,6,5,3,1,carta,,,,,carta,,sasso,,,,carta,,,carta,sasso,,,forbice,,,,,carta,sasso,,,,carta,
2021-04-15 10:28:58,2021-04-15 10:35:30,0,95.232.254.212,100,391,1,2021-04-15 10:35:30,R_3fHUtVZ6afMQezT,,,,,45.6618041992188,12.2427978515625,anonymous,EN,4,matr1410,1,8.009,8.009,9.077,1,2,10.63,10.63,12.313,1,3,9.977,9.977,11.157,1,1,6.358,10.968,11.313,2,1,7.524,7.524,8.479,1,2,2.005,2.005,2.75,1,3,4.349,4.349,5.11,1,1,2.574,2.574,3.447,1,3,2.365,2.365,3.287,1,2,2.263,2.263,3.104,1,30,1,3,5,2,2,5,sasso,,,,,sasso,forbice,,,,carta,,,carta,sasso,forbice,,,,,carta,,sasso,,,,carta,sasso,,
2021-04-15 10:33:10,2021-04-15 10:35:40,0,80.117.217.27,100,150,1,2021-04-15 10:35:41,R_9RHzfleF7cGMXUl,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,covi0406,1,2.291,4.385,5.322,2,2,1.401,1.401,2.343,1,2,2.022,2.022,5.413,1,2,3.344,3.344,4.344,1,1,0.801,2.255,3.255,2,3,0.873,0.873,1.872,1,1,0.946,0.946,1.934,1,2,0.942,0.942,1.953,1,3,1.265,1.265,2.224,1,1,1.191,1.191,2.029,1,60,1,1,1,1,1,1,sasso,,,,,carta,,,carta,,,sasso,,sasso,sasso,,,sasso,,sasso,,forbice,,,,,carta,,sasso,
2021-04-15 10:27:21,2021-04-15 10:35:42,0,93.37.208.232,100,500,1,2021-04-15 10:35:43,R_2xA8r5lkEAigmqZ,,,,,45.5558929443359,12.2429046630859,anonymous,EN,4,loco0510,3,3.245,3.245,4.859,1,2,0.824,1.191,2.753,2,2,0.701,0.701,1.962,1,3,1.036,1.036,2.017,1,2,2.026,2.026,3.067,1,2,1.192,1.192,2.232,1,3,0.984,0.984,2.066,1,1,1.48,1.48,2.437,1,3,2.111,2.111,3.192,1,2,0.747,2.699,3.3,3,20,3,4,2,4,5,2,,carta,,,,carta,,,carta,forbice,,,,,forbice,carta,,,,,carta,,forbice,,,,sasso,sasso,,
2021-04-15 10:27:25,2021-04-15 10:35:51,0,5.102.2.128,100,505,1,2021-04-15 10:35:51,R_2zGdJqcEv06piDx,,,,,45.5650939941406,9.96820068359375,anonymous,EN,4,elno1412,1,6.971,6.971,20.427,1,1,5.56,5.56,6.684,1,2,1.95,1.95,3.474,1,3,5.969,5.969,6.857,1,2,7.949,9.084,10.635,2,3,2.7,2.7,5.001,1,1,4.266,4.266,5.723,1,3,2.276,6.612,7.655,3,2,3.441,3.441,4.74,1,1,0.909,0.909,3.067,1,40,5,2,3,2,3,2,carta,,,,forbice,,,,carta,sasso,,,,,carta,,,sasso,,forbice,,,,forbice,,sasso,,,carta,
2021-04-15 10:27:24,2021-04-15 10:36:00,0,95.236.189.122,100,515,1,2021-04-15 10:36:00,R_33astC9ce6Tep7H,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,anvi1007,1,1.5,1.5,2.634,1,1,2.085,3.158,3.59,2,1,0.625,0.625,1.822,1,3,0.896,0.896,2.13,1,2,1.33,1.33,2.525,1,3,0.93,0.93,2.246,1,3,0.79,0.79,1.815,1,2,0.534,1.418,1.838,2,1,0.475,0.475,1.367,1,1,0.669,0.669,1.524,1,10,1,1,1,1,1,1,forbice,,,,forbice,,,forbice,,carta,,,,,forbice,,,carta,,,sasso,carta,,,forbice,,,,carta,
2021-04-15 10:27:24,2021-04-15 10:36:02,0,87.26.144.248,100,517,1,2021-04-15 10:36:02,R_1r1zbqccXyK9poN,,,,,45.6148986816406,12.3766937255859,anonymous,EN,4,matv1002,1,15.004,90.647,94.676,2,2,9.481,9.481,11.639,1,2,2.024,5.398,6.59,3,2,2.501,2.501,3.388,1,1,4.358,4.358,5.346,1,1,14.197,17.793,20.344,6,2,3.669,6.211,7.065,3,3,11.627,11.627,12.694,1,1,0.645,0.645,1.567,1,3,12.75,30.997,31.682,5,29,1,1,1,1,1,1,sasso,,,,,sasso,,,carta,,,carta,,sasso,sasso,,forbice,,forbice,,,,,carta,carta,,,,,sasso
2021-04-15 10:29:49,2021-04-15 10:36:02,0,213.203.169.102,100,372,1,2021-04-15 10:36:02,R_Aom1UYylMv3L0Bz,,,,,45.5381927490234,9.92129516601563,anonymous,EN,4,alro1911,1,7.46,7.46,8.504,1,2,5.479,5.479,6.385,1,1,1.668,1.668,3.565,1,3,5.179,5.179,6.021,1,1,4.737,4.737,5.655,1,2,9.218,9.218,10.116,1,3,5.613,5.613,6.359,1,2,4.141,4.141,5.094,1,2,14.931,17.185,18.198,2,3,1.26,1.26,2.185,1,25,2,2,2,2,2,5,forbice,,,,,sasso,,carta,,sasso,,,,forbice,sasso,forbice,,,,,forbice,carta,,,,sasso,,,,forbice
2021-04-15 10:27:38,2021-04-15 10:36:09,0,151.51.97.61,100,511,1,2021-04-15 10:36:10,R_emkm1JbDdwiPIHf,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,gipa1205,1,6.489,6.489,10.262,1,1,4.285,4.285,8.446,1,3,2.495,2.495,6.532,1,2,4.171,4.171,6.881,1,2,1.982,1.982,3.973,1,1,1.635,1.635,3.485,1,1,1.125,1.125,2.792,1,2,1.841,1.841,4.169,1,2,1.041,1.041,3.001,1,1,1.01,3.093,5.677,2,100,1,1,1,1,1,1,sasso,,,,forbice,,forbice,,,,,carta,,,forbice,,sasso,,,carta,,forbice,,,,carta,,,carta,
2021-04-15 10:31:21,2021-04-15 10:36:15,0,82.60.122.228,100,293,1,2021-04-15 10:36:15,R_2Y3yUVYO9QmmfWw,,,,,45.7666015625,11.7308959960938,anonymous,EN,4,niab2001,2,3.496,3.496,4.783,1,2,2.802,2.802,3.952,1,2,1.78,1.78,3.076,1,2,1.683,1.683,2.784,1,1,19.889,19.889,20.879,1,2,9.403,9.403,10.853,1,3,18.596,18.596,19.627,1,1,1.901,1.901,2.993,1,2,5.179,5.179,6.18,1,2,2.13,2.13,3.253,1,35,1,1,1,1,1,1,,,forbice,,,carta,,,carta,,,forbice,,forbice,sasso,carta,,,,,carta,,carta,,,sasso,,sasso,,
2021-04-15 10:29:51,2021-04-15 10:36:24,0,37.160.135.113,100,392,1,2021-04-15 10:36:24,R_31Zecnvx03BPi96,,,,,43.1479034423828,12.1096954345703,anonymous,EN,4,Beca2204,2,11.702,11.702,12.887,1,1,2.101,2.101,3.137,1,3,0.801,0.801,1.572,1,2,1.101,1.101,1.814,1,2,1.986,1.986,2.543,1,3,22.801,22.801,23.853,1,1,1.201,1.201,2.257,1,2,1,1,1.848,1,2,9.399,9.399,10.294,1,3,24.501,24.501,25.244,1,48,5,4,4,5,5,5,,,sasso,,carta,,sasso,,,,,forbice,,,forbice,,,carta,,carta,,carta,,,,forbice,,,,carta
2021-04-15 10:27:20,2021-04-15 10:36:25,0,93.34.230.135,100,544,1,2021-04-15 10:36:26,R_2eXxtQrvooYSNO5,,,,,45.4129943847656,11.8805999755859,anonymous,EN,4,maca0703,3,11.67,11.67,12.917,1,3,15.596,15.596,17.259,1,3,8.858,8.858,10.09,1,3,12.619,12.619,14.049,1,3,3.764,3.764,4.442,1,3,11.394,11.394,12.193,1,2,2.22,2.22,9.45,1,3,16.536,18.208,18.974,2,2,15.219,15.219,16.378,1,3,7.275,7.275,7.912,1,35,1,1,1,1,1,1,,sasso,,carta,,,carta,,,carta,,,sasso,,,,,carta,forbice,,,,,carta,,forbice,,,,carta
2021-04-15 10:27:28,2021-04-15 10:36:26,0,93.70.88.148,100,538,1,2021-04-15 10:36:27,R_2tfhehzRJ4Axdpu,,,,,45.4317016601563,10.9859008789063,anonymous,EN,4,anth1411,1,7.915,7.915,11.166,1,2,15.023,15.023,18.33,1,1,4.397,4.397,6.297,1,3,9.691,9.691,11.3,1,2,4.361,4.361,5.859,1,1,1.944,1.944,3.592,1,1,6.045,6.045,9.242,1,2,15.521,15.521,16.909,1,3,3.719,3.719,5.066,1,1,16.92,16.92,18.759,1,30,2,4,5,4,2,1,carta,,,,,forbice,,carta,,forbice,,,,,carta,,forbice,,,carta,,sasso,,,,,sasso,,sasso,
2021-04-15 10:31:33,2021-04-15 10:36:34,0,93.45.92.99,100,300,1,2021-04-15 10:36:35,R_1jZmzWjITrEWiqQ,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,vevi1702,3,3.568,3.568,4.693,1,1,2.679,2.679,3.733,1,1,13.204,14.132,14.947,2,2,2.681,3.448,3.853,2,1,1.969,1.969,2.959,1,2,1.106,1.106,1.783,1,3,0.653,0.653,1.459,1,1,1.016,1.016,2.029,1,1,2.643,2.643,3.664,1,2,0.71,0.71,1.561,1,60,3,3,3,2,3,2,,forbice,,,carta,,,sasso,,,,carta,,carta,sasso,sasso,,,,,sasso,,forbice,,carta,,,sasso,,
2021-04-15 10:27:32,2021-04-15 10:36:43,0,212.216.124.30,100,550,1,2021-04-15 10:36:43,R_1feiY4CmggupfjI,,,,,45.4317016601563,10.9859008789063,anonymous,EN,4,leve1912,2,1.628,4.757,6.2,2,2,2.745,2.745,3.632,1,3,51.855,51.855,52.701,1,1,16.181,16.181,17.201,1,1,20.328,20.328,21.396,1,1,15.605,17.472,18.48,2,2,4.527,4.527,5.607,1,2,0.933,0.933,1.871,1,3,8.412,8.412,9.201,1,1,30.508,31.42,31.853,2,55,3,5,7,5,6,3,,,sasso,,,carta,forbice,,,,forbice,,,forbice,sasso,,sasso,,sasso,,,forbice,,,,,forbice,,forbice,
2021-04-15 10:27:28,2021-04-15 10:37:23,0,2.37.179.32,100,595,1,2021-04-15 10:37:23,R_1mW9Pfis0eR7maM,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,gici0112,2,6.106,6.106,7.846,1,1,4.019,4.019,5.636,1,3,2.33,2.33,3.865,1,3,2.582,2.582,3.688,1,1,1.866,1.866,3.523,1,3,8.593,8.593,10.243,1,1,1.923,1.923,3.121,1,1,1.403,1.403,2.689,1,3,1.267,1.267,2.87,1,2,7.825,7.825,9.611,1,50,5,5,5,5,5,5,,,sasso,,sasso,,sasso,,,forbice,,,,sasso,sasso,,,sasso,,sasso,,,forbice,,,,carta,carta,,
2021-04-15 10:31:27,2021-04-15 10:38:39,0,31.27.180.136,100,432,1,2021-04-15 10:38:40,R_3plEeWbWmX6QQmD,,,,,45.7203979492188,12.4622955322266,anonymous,EN,4,gimo0912,2,4.723,4.723,6.299,1,3,4.07,4.07,5.484,1,1,1.409,1.409,3.195,1,3,2.288,2.288,3.691,1,1,3.232,3.232,4.715,1,2,5.624,7.651,9.009,2,1,5.861,5.861,7.245,1,3,3.726,3.726,4.997,1,1,0.971,0.971,2.397,1,2,2.734,2.734,3.89,1,82,3,2,2,2,2,1,,,forbice,carta,,,,forbice,,carta,,,,sasso,sasso,forbice,,,,carta,,,,sasso,carta,,,forbice,,
2021-04-15 10:29:45,2021-04-15 10:39:22,0,93.66.253.210,100,577,1,2021-04-15 10:39:22,R_vCBXhLDACpSCq1X,,,,,45.4936981201172,12.2449951171875,anonymous,EN,4,seba2109,3,5.19,5.19,7.188,1,3,4.281,4.281,5.365,1,3,1.742,1.742,2.515,1,1,2.036,2.036,3.82,1,1,2.591,2.591,3.402,1,2,0.556,0.556,1.435,1,2,0.857,0.857,2.054,1,2,0.613,1.836,2.634,2,3,0.477,1.725,2.569,3,1,1.487,1.487,2.628,1,60,2,2,2,2,2,2,,forbice,,forbice,,,carta,,,,sasso,,,carta,sasso,sasso,,,carta,,,sasso,,,,,carta,,sasso,
2021-04-15 10:27:21,2021-04-15 10:39:42,0,2.34.176.217,100,740,1,2021-04-15 10:39:42,R_cMD8O1LMtxs0CwV,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,anfe0603,1,16.025,16.025,24.353,1,1,2.729,2.729,5.002,1,3,1.682,1.682,3.132,1,1,3.192,3.192,4.503,1,2,3.836,3.836,4.448,1,1,3.125,3.125,3.963,1,1,4.993,4.993,6.183,1,2,7.988,9.514,10.488,2,3,1.617,1.617,2.376,1,2,3.602,5.376,5.926,2,30,1,1,2,1,3,5,forbice,,,,sasso,,sasso,,,,sasso,,,,carta,,carta,,,carta,,carta,,,,,sasso,carta,,
2021-04-15 10:27:23,2021-04-15 10:39:45,0,194.4.43.243,100,741,1,2021-04-15 10:39:46,R_27vTgFQc8EhGB2F,,,,,45.0276031494141,11.6414031982422,anonymous,EN,4,firo2307,1,2.034,2.034,2.992,1,1,1.623,1.623,3.314,1,1,4.701,4.701,5.622,1,1,2.078,2.078,4.334,1,1,0.692,0.692,1.639,1,1,0.768,0.768,3.307,1,1,1.334,1.334,8.364,1,1,0.736,0.736,2.346,1,1,0.925,0.925,2.285,1,1,1.068,1.068,2.335,1,100,1,1,1,1,1,1,carta,,,,carta,,,sasso,,,forbice,,,sasso,sasso,,forbice,,,carta,,,sasso,,forbice,,,,forbice,
2021-04-15 10:33:26,2021-04-15 10:41:36,0,87.2.191.235,100,489,1,2021-04-15 10:41:36,R_xg9DsjlfFUAcVwJ,,,,,45.4936981201172,12.2449951171875,anonymous,EN,4,Femo1111,2,3.266,4.608,4.654,2,1,2.361,2.361,3.168,1,2,2.595,2.595,3.268,1,3,2.349,2.349,3.024,1,3,0.823,0.823,1.599,1,1,0.9,0.9,1.626,1,3,4.775,5.402,5.446,2,1,2.118,2.118,2.789,1,1,0.526,0.526,1.102,1,2,0.481,0.481,1.152,1,35,3,3,3,3,3,3,,,sasso,,sasso,,,,forbice,forbice,,,forbice,,,,sasso,,,,carta,,carta,,carta,,,carta,,
2021-04-15 10:27:25,2021-04-15 10:42:26,0,37.159.39.118,100,901,1,2021-04-15 10:42:26,R_01hlOA0JkXx9o0F,,,,,41.1307067871094,14.7781982421875,anonymous,EN,4,elpo2609,2,5.742,5.742,6.875,1,3,16.845,16.845,17.87,1,2,3.229,3.229,4.268,1,1,4.467,4.467,5.357,1,2,2.652,2.652,3.612,1,3,2.858,2.858,4.333,1,1,3.362,3.362,4.263,1,2,1.756,1.756,2.563,1,3,1.266,1.266,2.315,1,3,2.46,2.46,3.292,1,70,5,3,2,3,5,3,,,forbice,carta,,,,,forbice,,sasso,,,,carta,,,carta,,sasso,,sasso,,,,,carta,,,sasso
2021-04-15 10:31:37,2021-04-15 10:45:53,0,93.34.231.199,100,855,1,2021-04-15 10:45:53,R_1Fg31h8ni0V8l4r,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,DIPA2005,1,7.701,8.846,9.433,2,1,3.836,3.836,7.77,1,3,2.312,2.312,3.747,1,1,1.457,1.457,2.332,1,3,3.058,3.058,3.923,1,2,0.793,0.793,1.682,1,2,0.588,0.588,1.381,1,1,0.803,0.803,1.847,1,3,0.892,0.892,3.551,1,1,474.16,474.16,475.981,1,100,1,1,1,1,1,1,forbice,,,,forbice,,sasso,,,,carta,,forbice,,,carta,,,forbice,,,,forbice,,,,sasso,,sasso,
2021-04-15 10:31:43,2021-04-15 10:46:41,0,79.1.160.4,100,897,1,2021-04-15 10:46:41,R_1pxt8eyiAQg4x0t,,,,,45.3491058349609,11.8713989257813,anonymous,EN,4,ria0904,1,7.002,7.002,8.442,1,3,12.448,12.448,13.934,1,2,6.188,6.188,7.383,1,1,17.006,17.006,18.103,1,1,4.017,4.017,4.916,1,1,15.007,15.007,16.16,1,1,2.172,2.172,2.9,1,3,2.701,2.701,3.686,1,3,2.348,2.348,3.144,1,3,4.709,4.709,5.619,1,40,1,3,4,3,6,1,sasso,,,sasso,,,,,sasso,,sasso,,,carta,sasso,,carta,,,carta,,,,carta,,,sasso,,,sasso
2021-04-15 10:42:09,2021-04-15 10:46:46,0,37.160.5.209,100,276,1,2021-04-15 10:46:46,R_1KfOVwQ0YzyQsMb,,,,,43.1479034423828,12.1096954345703,anonymous,EN,4,path2702,3,6.993,6.993,8.022,1,2,4.812,4.812,5.654,1,2,1.401,1.401,2.225,1,1,1.476,1.476,3.85,1,1,0.701,0.701,1.543,1,3,1.57,1.57,2.077,1,3,1.312,1.312,1.877,1,3,0.844,0.844,1.313,1,1,0.701,0.701,1.414,1,2,1.06,1.06,2.302,1,35,3,2,2,2,4,1,,carta,,,,forbice,,,carta,,carta,,,sasso,sasso,,,carta,,,sasso,,,carta,sasso,,,forbice,,
2021-04-15 10:31:34,2021-04-15 10:47:33,0,151.61.87.83,100,958,1,2021-04-15 10:47:33,R_27PzoIQ553FdmMe,,,,,45.9544982910156,12.6578063964844,anonymous,EN,4,eltv2509,2,2.082,2.082,3.129,1,1,1.195,2.163,4.049,2,3,0.489,0.489,1.311,1,3,0.448,0.448,1.51,1,3,0.401,1.192,1.526,2,3,1.185,1.185,1.855,1,3,0.406,0.406,1.06,1,2,0.739,0.739,2.417,1,2,0.382,0.902,1.724,2,2,0.947,0.947,1.64,1,50,1,3,3,3,6,2,,,forbice,,carta,,sasso,,,forbice,,,sasso,,,,,forbice,,,carta,sasso,,,,sasso,,sasso,,
2021-04-15 10:31:47,2021-04-15 10:51:24,0,79.41.243.106,100,1177,1,2021-04-15 10:51:25,R_2uZFbWE6o9pUwdn,,,,,45.8132934570313,12.1940002441406,anonymous,EN,4,dasa1112,1,9.21,9.21,10.618,1,2,2.825,2.825,3.847,1,2,1.049,1.049,1.948,1,2,1.581,1.581,2.696,1,3,1.325,1.325,2.501,1,1,4.25,4.25,5.237,1,3,2.02,4.176,4.956,2,3,0.988,0.988,1.977,1,2,0.87,0.87,1.781,1,2,0.573,0.573,1.458,1,90,1,1,1,1,1,3,sasso,,,,,sasso,,,forbice,,,forbice,carta,,,,sasso,,,,sasso,,,carta,,carta,,sasso,,
2021-04-15 10:29:49,2021-04-15 11:02:37,0,93.51.172.34,100,1967,1,2021-04-15 11:02:37,R_1FFWQE7K36wufFq,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,tepa0605,2,13.065,93.514,96.683,5,1,1.118,2.12,3.073,3,3,0.758,0.758,2.003,1,1,0.983,0.983,2.064,1,1,1.212,1.212,2.3,1,2,0.784,1.996,2.451,2,2,0.577,0.577,1.74,1,1,0.841,0.841,2.044,1,1,0.68,0.68,1.59,1,1,0.467,0.467,1.28,1,100,1,1,1,1,4,5,,,forbice,,carta,,carta,,,,sasso,,,sasso,sasso,forbice,,,sasso,,,,carta,,carta,,,,sasso,
2021-04-15 11:06:47,2021-04-15 11:12:00,0,62.10.233.190,100,312,1,2021-04-15 11:12:00,R_6GdPce6nUNG7TjP,,,,,45.6562957763672,9.21159362792969,anonymous,EN,4,dapa2197,1,4.399,4.399,5.629,1,1,2.072,2.072,2.887,1,1,4.844,4.844,5.697,1,3,8.977,8.977,9.624,1,1,21.529,21.529,22.237,1,3,8.346,8.346,8.953,1,2,3.27,3.27,4.351,1,1,0.437,0.437,1.257,1,1,1.562,4.215,5.704,2,1,2.551,2.551,3.425,1,82,1,1,3,1,1,2,carta,,,,forbice,,,sasso,,forbice,,,,sasso,sasso,,,forbice,forbice,,,,sasso,,forbice,,,,sasso,
2021-04-15 12:20:04,2021-04-15 12:23:31,0,95.239.150.115,100,206,1,2021-04-15 12:23:31,R_OP6km3XQ7fd2LBv,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,ALPA0708,2,6.155,7.007,7.586,2,2,9.651,12.556,13.229,3,2,2.963,6.098,6.85,2,1,3.659,3.659,4.355,1,2,3.374,3.374,3.901,1,1,10.657,10.657,11.326,1,2,7.356,7.356,7.976,1,3,4.035,4.035,4.576,1,1,5.624,5.624,6.261,1,2,7.866,7.866,8.375,1,30,1,1,2,2,3,2,,,sasso,,,carta,,,carta,,carta,,,,forbice,,forbice,,forbice,,,,,carta,forbice,,,sasso,,
2021-04-15 12:42:27,2021-04-15 12:59:49,0,151.51.151.47,100,1041,1,2021-04-15 12:59:49,R_31bI20QLK82uUr4,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,Pipa2808,1,3.003,3.003,5.157,1,1,1.633,1.633,2.501,1,3,9.901,9.901,10.988,1,2,2.601,2.601,3.319,1,2,5.4,5.4,6.638,1,3,0.501,0.501,4.638,1,1,0.998,2.401,3.438,2,3,0.596,0.596,1.831,1,3,7.509,7.509,8.068,1,2,2.001,2.001,2.633,1,0,3,5,3,5,3,5,forbice,,,,carta,,forbice,,,,,carta,,,forbice,,,sasso,,sasso,,,,forbice,,,forbice,sasso,,
