,StartDate_t2,EndDate_t2,Status_t2,IPAddress_t2,Progress_t2,Duration_t2,Finished_t2,RecordedDate_t2,ResponseId_t2,LocationLatitude_t2,LocationLongitude_t2,UserLanguage_t2,participantID,morra1_t2,morra1_First_Click_t2,morra2_t2,morra2_First_Click_t2,morra3_t2,morra3_First_Click_t2,morra4_t2,morra4_First_Click_t2,morra5_t2,morra5_First_Click_t2,morra6_t2,morra6_First_Click_t2,morra7_t2,morra7_First_Click_t2,morra8_t2,morra8_First_Click_t2,morra9_t2,morra9_First_Click_t2,morra10_t2,morra10_First_Click_t2,morraRandom_t2,morraModificato_t2,moneta1_t2,moneta2_t2,moneta3_t2,moneta4_t2,moneta5_t2,monetaRandom_t2,quadroBello1_t2,quadroFamiliare1_t2,quadroCasuale1_t2,quadroPattern1_t2,quadroBello2_t2,quadroFamiliare2_t2,quadroCasuale2_t2,quadroPattern2_t2,quadroBello3_t2,quadroFamiliare3_t2,quadroCasuale3_t2,quadroPattern3_t2,paranoia1_t2,paranoia2_t2,paranoia3_t2,paranoia4_t2,paranoia5_t2,conspiracy1_t2,conspiracy2_t2,conspiracy3_t2,conspiracy4_t2,conspiracy5_t2,conspiracy6_t2,conspiracy7_t2,conspiracy8_t2,conspiracy9_t2,conspiracy10_t2,conspiracy11_t2,conspiracy12_t2,conspiracy13_t2,conspiracy14_t2,conspiracy15_t2,genere_t2,eta_t2,orientamento_t2,morraRisp1_t2,morraRisp2_t2,morraRisp3_t2,morraRisp4_t2,morraRisp5_t2,morraRisp6_t2,morraRisp7_t2,morraRisp8_t2,morraRisp9_t2,morraRisp10_t2,StartDate_t1,EndDate_t1,Status_t1,IPAddress_t1,Progress_t1,Duration_t1,Finished_t1,RecordedDate_t1,ResponseId_t1,LocationLatitude_t1,LocationLongitude_t1,UserLanguage_t1,consens_t1,morra1_t1,morra1_First_Click_t1,morra2_t1,morra2_First_Click_t1,morra3_t1,morra3_First_Click_t1,morra4_t1,morra4_First_Click_t1,morra5_t1,morra5_First_Click_t1,morra6_t1,morra6_First_Click_t1,morra7_t1,morra7_First_Click_t1,morra8_t1,morra8_First_Click_t1,morra9_t1,morra9_First_Click_t1,morra10_t1,morra10_First_Click_t1,morraRandom_t1,moneta1_t1,moneta2_t1,moneta3_t1,moneta4_t1,moneta5_t1,monetaRandom_t1,morraRisp1_t1,morraRisp2_t1,morraRisp3_t1,morraRisp4_t1,morraRisp5_t1,morraRisp6_t1,morraRisp7_t1,morraRisp8_t1,morraRisp9_t1,morraRisp10_t1,morraScore1_t1,morraScore2_t1,morraScore3_t1,morraScore4_t1,morraScore5_t1,morraScore6_t1,morraScore7_t1,morraScore8_t1,morraScore9_t1,morraScore10_t1,morraScore1_t2,morraScore2_t2,morraScore3_t2,morraScore4_t2,morraScore5_t2,morraScore6_t2,morraScore7_t2,morraScore8_t2,morraScore9_t2,morraScore10_t2,morraScoreTot_t1,morraScoreTot_t2,course
56,2021-04-15 10:57:40,2021-04-15 11:06:50,IP Address,95.232.242.37,100,550,True,2021-04-15 11:06:50,R_3MlLvI2Le8ZWFh6,45.5558929443359,12.2429046630859,EN,lumo0805,Carta,5.63,Forbice,3.872,Sasso,1.682,Sasso,4.865,Carta,1.047,Forbice,1.311,Carta,3.743,Sasso,1.271,Carta,1.171,Sasso,1.39,50,80,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè bello nè brutto,Abbastanza,Pochissimo,Poco,Abbastanza brutto,Abbastanza,Poco,Poco,Nè bello nè brutto,Abbastanza,Poco,Poco,Poco,Poco,Poco,Per nulla,Per nulla,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,M,22,61,sasso,carta,sasso,carta,sasso,forbice,sasso,sasso,forbice,sasso,2021-04-15 10:27:30,2021-04-15 10:33:08,IP Address,95.232.242.37,100,337,True,2021-04-15 10:33:08,R_2e9xeGJfi73zFxf,45.5558929443359,12.2429046630859,EN,Acconsento,Carta,6.012,Carta,7.439,Forbice,1.564,Forbice,1.481,Sasso,1.726,Forbice,2.731,Sasso,3.198,Carta,2.274,Forbice,4.233,Sasso,0.829,50,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,carta,carta,carta,sasso,forbice,forbice,carta,sasso,sasso,sasso,0.1,0.1,1.0,0.0,1.0,0.1,0.0,1.0,0.0,0.1,1.0,1.0,0.1,0.0,1.0,0.1,1.0,0.1,0.0,0.1,3.4000000000000004,4.3999999999999995,ict
57,2021-04-15 10:57:36,2021-04-15 11:06:50,IP Address,2.34.176.217,100,554,True,2021-04-15 11:06:51,R_3kMRvH4EOJ2vgO9,45.4096069335938,11.8946990966797,EN,anfe0603,Sasso,4.642,Forbice,1.222,Sasso,0.979,Sasso,1.735,Sasso,2.503,Carta,1.195,Forbice,1.146,Sasso,0.68,Forbice,0.549,Forbice,0.624,22,83,Abbastanza casuali,Abbastanza casuali,Abbastanza casuali,Completamente casuali,Molto casuali,Molto predeterminati,Abbastanza bello,Molto,Abbastanza,Abbastanza,Abbastanza brutto,Pochissimo,Abbastanza,Pochissimo,Nè bello nè brutto,Abbastanza,Abbastanza,Poco,Poco,Poco,Poco,Abbastanza,Abbastanza,1,,3,,,,1,3,0,5,2,,1,2,3,M,24,48,sasso,forbice,sasso,carta,carta,sasso,sasso,carta,sasso,forbice,2021-04-15 10:27:21,2021-04-15 10:39:42,IP Address,2.34.176.217,100,740,True,2021-04-15 10:39:42,R_cMD8O1LMtxs0CwV,45.4096069335938,11.8946990966797,EN,Acconsento,Carta,16.025,Carta,2.729,Forbice,1.682,Carta,3.192,Sasso,3.836,Carta,3.125,Carta,4.993,Sasso,7.988,Forbice,1.617,Sasso,3.602,30,Completamente casuali,Completamente casuali,Molto casuali,Completamente casuali,Abbastanza casuali,Abbastanza predeterminati,forbice,sasso,sasso,sasso,carta,carta,carta,carta,sasso,carta,0.0,1.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,2.2,1.4000000000000001,ict
58,2021-04-15 10:57:42,2021-04-15 11:07:00,IP Address,79.54.242.213,100,558,True,2021-04-15 11:07:01,R_eCMIcKgvtsurYC5,45.4096069335938,11.8946990966797,EN,elpa1608,Sasso,1.624,Sasso,3.177,Sasso,3.035,Sasso,1.472,Sasso,3.199,Sasso,1,Sasso,0.99,Sasso,1.261,Sasso,1.329,Sasso,0.914,54,81,Abbastanza predeterminati,Abbastanza casuali,Abbastanza predeterminati,Abbastanza casuali,Abbastanza predeterminati,Nè casuali nè predeterminati,Bello,Poco,Pochissimo,Molto,Nè bello nè brutto,Pochissimo,Abbastanza,Abbastanza,Bello,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Per nulla,1,2,1,5,1,1,1,3,2,2,2,2,2,2,3,F,21,26,forbice,sasso,forbice,sasso,forbice,forbice,forbice,forbice,forbice,carta,2021-04-15 10:27:28,2021-04-15 10:33:22,IP Address,79.54.242.213,100,353,True,2021-04-15 10:33:22,R_3Oc9iUfGYVDBsxx,45.4096069335938,11.8946990966797,EN,Acconsento,Sasso,8.045,Sasso,8.376,Sasso,4.437,Sasso,6.018,Carta,2.112,Forbice,4.718,Sasso,2.191,Forbice,1.117,Sasso,2.017,Sasso,1.22,50,Abbastanza casuali,Nè casuali nè predeterminati,Abbastanza predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,sasso,forbice,forbice,carta,sasso,carta,carta,sasso,sasso,forbice,0.1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1,1.0,1.0,0.1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,0.0,5.199999999999999,7.2,ict
59,2021-04-15 10:57:40,2021-04-15 11:07:02,IP Address,5.90.37.179,100,561,True,2021-04-15 11:07:02,R_30e3KjWiVWX7kUJ,45.5050048828125,9.21989440917969,EN,famo1802,Carta,1.802,Carta,0.501,Carta,0.401,Carta,0.201,Carta,0.294,Carta,0.301,Carta,0.301,Carta,0.301,Carta,0.301,Carta,0.4,100,,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Brutto,Per niente,Per niente,Molto,Brutto,Per niente,Per niente,Abbastanza,Brutto,Per niente,Per niente,Moltissimo,Abbastanza,Abbastanza,Molto,Molto,Molto,,,,,,,,,,,,,,,10,M,22,30,forbice,forbice,carta,forbice,sasso,sasso,carta,sasso,sasso,forbice,2021-04-15 10:29:07,2021-04-15 10:34:07,IP Address,5.90.37.179,100,300,True,2021-04-15 10:34:07,R_1JPJD7C0qEW4TUp,45.5050048828125,9.21989440917969,EN,Acconsento,Carta,4.129,Carta,3.601,Carta,0.601,Carta,0.501,Carta,0.603,Carta,0.69,Carta,0.601,Carta,0.501,Carta,0.6,Carta,0.501,100,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,sasso,sasso,forbice,sasso,sasso,forbice,carta,sasso,sasso,forbice,1.0,1.0,0.0,1.0,1.0,0.0,0.1,1.0,1.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,0.1,1.0,1.0,0.0,6.1,4.2,ict
60,2021-04-15 10:57:42,2021-04-15 11:07:21,IP Address,93.35.186.79,100,579,True,2021-04-15 11:07:22,R_plB9L9npopom9JT,45.4096069335938,11.8946990966797,EN,tomlot5,Carta,1.842,Sasso,3.127,Carta,1.128,Forbice,2.098,Carta,1.785,Carta,6.704,Forbice,1.734,Carta,2.15,Forbice,0.99,Carta,0.86,30,40,Molto predeterminati,Abbastanza casuali,Abbastanza predeterminati,Abbastanza predeterminati,Nè casuali nè predeterminati,Abbastanza predeterminati,Abbastanza bello,Abbastanza,Poco,Abbastanza,Nè bello nè brutto,Poco,Abbastanza,Abbastanza,Abbastanza bello,Abbastanza,Poco,Abbastanza,Abbastanza,Per nulla,Poco,Poco,Per nulla,,,,,,,,,,,,,,,,M,21,27,sasso,carta,sasso,carta,sasso,sasso,carta,sasso,carta,carta,2021-04-15 10:28:00,2021-04-15 10:34:42,IP Address,93.35.186.79,100,401,True,2021-04-15 10:34:42,R_8BysC5MbyPm3r8J,45.4096069335938,11.8946990966797,EN,Acconsento,Carta,19.685,Carta,5.595,Carta,2.166,Carta,2.153,Carta,1.198,Carta,12.701,Sasso,7.3,Carta,4.336,Sasso,1.531,Carta,3.662,50,Abbastanza casuali,Abbastanza predeterminati,Abbastanza predeterminati,Molto casuali,Nè casuali nè predeterminati,Abbastanza predeterminati,sasso,forbice,carta,sasso,sasso,forbice,carta,sasso,forbice,sasso,1.0,0.0,0.1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,6.1,8.1,ict
61,2021-04-15 10:57:41,2021-04-15 11:07:30,IP Address,5.170.212.123,100,588,True,2021-04-15 11:07:30,R_ZvLF7OQYTEOIxih,45.4096069335938,11.8946990966797,EN,MAMO2905,Forbice,12.856,Sasso,1.246,Forbice,1.43,Sasso,1.292,Sasso,0.708,Carta,0.826,Sasso,1.809,Forbice,0.801,Carta,0.866,Sasso,0.754,20,0,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Abbastanza bello,Poco,Abbastanza,Abbastanza,Nè bello nè brutto,Poco,Abbastanza,Poco,Bello,Abbastanza,Poco,Abbastanza,Poco,Poco,Poco,Abbastanza,Poco,,,,,,,1,,,1,2,1,,,2,M,21,47,carta,forbice,sasso,carta,forbice,sasso,sasso,forbice,forbice,sasso,2021-04-15 10:27:27,2021-04-15 10:34:18,IP Address,5.170.212.123,100,410,True,2021-04-15 10:34:18,R_3LjPYng9ROLELUi,45.4096069335938,11.8946990966797,EN,Acconsento,Carta,6.906,Forbice,3.146,Sasso,6.26,Sasso,1.349,Carta,7.036,Forbice,2.58,Carta,1.065,Sasso,1.091,Forbice,1.095,Carta,1.012,30,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,forbice,carta,forbice,carta,sasso,forbice,sasso,forbice,forbice,forbice,0.0,1.0,1.0,0.0,1.0,0.1,1.0,1.0,0.1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,0.1,5.199999999999999,4.299999999999999,ict
62,2021-04-15 10:57:51,2021-04-15 11:07:49,IP Address,194.4.40.51,100,597,True,2021-04-15 11:07:49,R_3mf1IkYuP1tetd4,45.1132049560547,11.7984924316406,EN,ENRO2708,Sasso,8.11,Carta,9.481,Forbice,4.775,Forbice,9.219,Carta,4.963,Sasso,4.483,Carta,3.797,Carta,4.553,Forbice,2.429,Sasso,0.81,40,40,Abbastanza casuali,Molto casuali,Molto predeterminati,Molto casuali,Abbastanza casuali,Completamente casuali,Abbastanza brutto,Abbastanza,Pochissimo,Poco,Nè bello nè brutto,Pochissimo,Poco,Poco,Abbastanza bello,Abbastanza,Poco,Abbastanza,Poco,Poco,Poco,Poco,Molto,2,1,2,1,3,0,0,1,4,2,1,0,1,0,2,M,21,26,sasso,forbice,sasso,forbice,sasso,sasso,sasso,carta,sasso,carta,2021-04-15 10:27:29,2021-04-15 10:33:15,IP Address,194.4.40.51,100,345,True,2021-04-15 10:33:15,R_1cVeLWDcmPNbsdM,45.1132049560547,11.7984924316406,EN,Acconsento,Forbice,8.065,Forbice,6.303,Forbice,4.175,Forbice,3.276,Carta,3.816,Carta,5.049,Carta,2.23,Carta,6.143,Carta,0.862,Carta,3.395,80,Molto predeterminati,Molto casuali,Abbastanza casuali,Abbastanza predeterminati,Completamente casuali,Completamente casuali,forbice,sasso,forbice,sasso,sasso,forbice,sasso,forbice,sasso,sasso,0.1,0.0,0.1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1,0.0,0.0,0.1,1.0,0.1,1.0,0.1,0.0,0.0,4.2,2.4,ict
63,2021-04-15 10:57:36,2021-04-15 11:07:49,IP Address,151.95.15.102,100,613,True,2021-04-15 11:07:50,R_3KUFJPmSj8ifuhJ,45.4924011230469,12.1549987792969,EN,mamo0911,Sasso,12.024,Sasso,0.559,Sasso,0.475,Sasso,0.431,Sasso,0.497,Sasso,0.632,Sasso,0.945,Sasso,0.384,Sasso,0.474,Sasso,0.485,0,0,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Bello,Per niente,Del tutto,Per niente,Abbastanza brutto,Abbastanza,Poco,Moltissimo,Brutto,Poco,Del tutto,Per niente,Poco,Per nulla,Per nulla,Per nulla,Molto,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,M,21,50,carta,sasso,forbice,forbice,carta,carta,carta,sasso,sasso,forbice,2021-04-15 10:27:21,2021-04-15 10:33:31,IP Address,151.95.15.102,100,369,True,2021-04-15 10:33:31,R_1FzT6uBDISUkgaN,45.4924011230469,12.1549987792969,EN,Acconsento,Sasso,6.379,Sasso,3.05,Sasso,0.897,Sasso,0.59,Sasso,0.301,Sasso,5.156,Sasso,0.598,Sasso,1.643,Sasso,0.483,Sasso,0.531,0,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,forbice,sasso,sasso,sasso,forbice,sasso,forbice,sasso,forbice,sasso,1.0,0.1,0.1,0.1,1.0,0.1,1.0,0.1,1.0,0.1,0.0,0.1,1.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,4.6,3.3000000000000003,ict
64,2021-04-15 10:57:40,2021-04-15 11:07:55,IP Address,151.46.26.49,100,614,True,2021-04-15 11:07:55,R_1OpBrVFE2q8Ey89,45.5050048828125,9.21989440917969,EN,sica1802,Carta,3.213,Sasso,0.762,Forbice,0.8,Carta,1.443,Sasso,0.871,Forbice,1.045,Carta,0.869,Sasso,0.636,Forbice,0.732,Carta,2.532,45,10,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Abbastanza brutto,Poco,Poco,Pochissimo,Molto brutto,Per niente,Poco,Per niente,Nè bello nè brutto,Poco,Poco,Abbastanza,Molto,Abbastanza,Abbastanza,Poco,Per nulla,6,,,,,,,,2,4,,,,4,5,F,23,29,sasso,sasso,forbice,forbice,forbice,forbice,forbice,carta,carta,sasso,2021-04-15 10:27:24,2021-04-15 10:32:43,IP Address,151.46.26.49,100,318,True,2021-04-15 10:32:43,R_1jdLt2d4ESl1oTG,45.5050048828125,9.21989440917969,EN,Acconsento,Carta,13.932,Forbice,3.147,Sasso,2.288,Carta,1.313,Sasso,0.939,Forbice,1.074,Carta,1.987,Sasso,0.778,Forbice,0.647,Carta,1.248,45,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,sasso,sasso,carta,sasso,carta,forbice,carta,forbice,sasso,forbice,1.0,0.0,0.0,1.0,0.0,0.1,0.1,1.0,0.0,0.0,1.0,0.1,0.1,0.0,1.0,0.1,0.0,0.0,1.0,1.0,3.2,4.300000000000001,ict
65,2021-04-15 10:58:37,2021-04-15 11:08:08,IP Address,87.9.181.32,100,571,True,2021-04-15 11:08:09,R_1ISKLKiW6ZomzsL,45.4096069335938,11.8946990966797,EN,mane1204,Forbice,8.054,Forbice,2.158,Carta,1.074,Sasso,1.954,Sasso,0.906,Sasso,0.986,Carta,1.033,Forbice,2.073,Carta,1.804,Sasso,1.068,70,70,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Abbastanza brutto,Abbastanza,Molto,Abbastanza,Brutto,Pochissimo,Poco,Abbastanza,Nè bello nè brutto,Abbastanza,Molto,Poco,Abbastanza,Per nulla,Poco,Per nulla,Per nulla,,,,3,,,,,,,3,,,1,3,M,22,77,sasso,carta,forbice,carta,carta,forbice,sasso,sasso,sasso,forbice,2021-04-15 10:27:32,2021-04-15 10:34:04,IP Address,87.9.181.32,100,392,True,2021-04-15 10:34:05,R_1C89K7nIOVg9C1b,45.4096069335938,11.8946990966797,EN,Acconsento,Sasso,6.76,Sasso,3.934,Carta,25.049,Sasso,6.153,Sasso,6.729,Forbice,6.647,Forbice,4.054,Forbice,3.063,Sasso,6.839,Sasso,3.343,50,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,carta,carta,sasso,sasso,forbice,forbice,forbice,carta,sasso,sasso,0.0,0.0,1.0,0.1,1.0,0.1,0.1,1.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.5000000000000004,5.0,ict
66,2021-04-15 10:58:15,2021-04-15 11:08:09,IP Address,87.2.165.71,100,593,True,2021-04-15 11:08:10,R_WrreWup5F2TxKfL,45.4311981201172,12.3381958007813,EN,etpo0302,Carta,3.722,Forbice,1.872,Forbice,2.799,Sasso,14.313,Carta,1.368,Sasso,1.209,Forbice,0.866,Carta,0.793,Sasso,1.303,Forbice,0.855,70,30,Abbastanza predeterminati,Abbastanza casuali,Abbastanza predeterminati,Abbastanza casuali,Abbastanza casuali,Molto casuali,Abbastanza bello,Poco,Moltissimo,Pochissimo,Abbastanza brutto,Pochissimo,Abbastanza,Poco,Nè bello nè brutto,Abbastanza,Molto,Pochissimo,Poco,Per nulla,Poco,Poco,Poco,1,1,0,2,0,0,1,0,1,2,2,1,0,1,2,M,22,67,forbice,sasso,carta,forbice,sasso,sasso,sasso,sasso,sasso,carta,2021-04-15 10:28:28,2021-04-15 10:34:13,IP Address,87.2.165.71,100,345,True,2021-04-15 10:34:14,R_qLp9YoXyRErYQmZ,45.4311981201172,12.3381958007813,EN,Acconsento,Sasso,6.661,Carta,6.471,Sasso,3.682,Forbice,1.657,Carta,4.968,Forbice,4.202,Sasso,1.61,Sasso,2.019,Carta,2.949,Forbice,3.369,40,Molto casuali,Completamente casuali,Molto casuali,Molto casuali,Molto casuali,Completamente casuali,carta,sasso,sasso,forbice,sasso,forbice,sasso,sasso,sasso,forbice,0.0,1.0,0.1,0.1,1.0,0.1,0.1,0.1,1.0,0.1,0.0,0.0,1.0,1.0,1.0,0.1,0.0,1.0,0.1,1.0,3.6000000000000005,5.199999999999999,ict
67,2021-04-15 10:57:49,2021-04-15 11:08:09,IP Address,80.117.217.27,100,620,True,2021-04-15 11:08:10,R_22tu6mI2EXpkm94,45.4096069335938,11.8946990966797,EN,covi0406,Sasso,2.435,Carta,1.222,Sasso,1.138,Sasso,1.618,Sasso,2.633,Sasso,1.127,Carta,1.099,Forbice,1.869,Forbice,2.521,Sasso,1.441,41,20,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Nè bello nè brutto,Poco,Poco,Poco,Abbastanza brutto,Poco,Poco,Poco,Nè bello nè brutto,Poco,Poco,Pochissimo,Poco,Poco,Poco,Per nulla,Per nulla,3,0,0,0,1,0,0,0,0,0,1,0,0,2,2,M,21,35,forbice,carta,forbice,forbice,carta,forbice,carta,forbice,carta,sasso,2021-04-15 10:27:32,2021-04-15 10:32:34,IP Address,80.117.217.27,100,301,True,2021-04-15 10:32:34,R_3oOdz9k419uMtuZ,45.4096069335938,11.8946990966797,EN,Acconsento,Carta,9.137,Sasso,2.598,Sasso,1.67,Forbice,1.848,Forbice,1.135,Carta,2.546,Forbice,2.507,Sasso,0.974,Sasso,1.114,Forbice,0.987,60,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,sasso,sasso,forbice,sasso,forbice,sasso,sasso,sasso,sasso,carta,1.0,0.1,1.0,0.0,0.1,1.0,0.0,0.1,0.1,1.0,1.0,0.1,1.0,1.0,0.0,1.0,0.1,0.1,1.0,0.1,4.4,5.399999999999999,ict
68,2021-04-15 10:57:49,2021-04-15 11:08:09,IP Address,80.117.217.27,100,620,True,2021-04-15 11:08:10,R_22tu6mI2EXpkm94,45.4096069335938,11.8946990966797,EN,covi0406,Sasso,2.435,Carta,1.222,Sasso,1.138,Sasso,1.618,Sasso,2.633,Sasso,1.127,Carta,1.099,Forbice,1.869,Forbice,2.521,Sasso,1.441,41,20,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Nè bello nè brutto,Poco,Poco,Poco,Abbastanza brutto,Poco,Poco,Poco,Nè bello nè brutto,Poco,Poco,Pochissimo,Poco,Poco,Poco,Per nulla,Per nulla,3,0,0,0,1,0,0,0,0,0,1,0,0,2,2,M,21,35,forbice,carta,forbice,forbice,carta,forbice,carta,forbice,carta,sasso,2021-04-15 10:33:10,2021-04-15 10:35:40,IP Address,80.117.217.27,100,150,True,2021-04-15 10:35:41,R_9RHzfleF7cGMXUl,45.4096069335938,11.8946990966797,EN,Acconsento,Carta,2.291,Sasso,1.401,Sasso,2.022,Sasso,3.344,Carta,0.801,Forbice,0.873,Carta,0.946,Sasso,0.942,Forbice,1.265,Carta,1.191,60,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,sasso,carta,carta,sasso,sasso,sasso,sasso,forbice,carta,sasso,1.0,0.0,0.0,0.1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0,1.0,0.1,0.1,1.0,0.1,6.1,5.399999999999999,ict
69,2021-04-15 10:57:36,2021-04-15 11:08:10,IP Address,80.117.68.58,100,634,True,2021-04-15 11:08:10,R_yUsqjRN091TkRQl,45.4427947998047,11.9275054931641,EN,fiab2310,Carta,32.349,Forbice,3.55,Forbice,3.59,Sasso,3.346,Carta,4.571,Forbice,8.125,Forbice,2.739,Sasso,0.676,Forbice,4.251,Sasso,3.221,100,20,Abbastanza casuali,Completamente casuali,Nè casuali nè predeterminati,Abbastanza casuali,Completamente casuali,Abbastanza casuali,Bello,Abbastanza,Moltissimo,Pochissimo,Bello,Poco,Poco,Poco,Molto bello,Poco,Moltissimo,Per niente,Poco,Abbastanza,Per nulla,Per nulla,Per nulla,0,,,,,,,,,1,,,,,,M,21,7,forbice,carta,carta,carta,sasso,sasso,sasso,carta,sasso,forbice,2021-04-15 10:27:20,2021-04-15 10:33:22,IP Address,80.117.68.58,100,361,True,2021-04-15 10:33:22,R_To1c3M20IgbSAN3,45.4427947998047,11.9275054931641,EN,Acconsento,Carta,5.272,Sasso,5.91,Sasso,10.365,Sasso,24.053,Forbice,6.97,Forbice,18.096,Carta,11.99,Sasso,5.062,Carta,1.07,Sasso,0.402,81,Molto casuali,Completamente casuali,Molto casuali,Completamente casuali,Molto casuali,Completamente casuali,sasso,carta,sasso,sasso,carta,carta,forbice,carta,forbice,carta,1.0,0.0,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.2,4.0,ict
70,2021-04-15 10:59:22,2021-04-15 11:08:22,IP Address,146.241.152.235,100,539,True,2021-04-15 11:08:22,R_tWIkBem4GasLNWp,45.7509002685547,8.81570434570313,EN,aumo0401,Carta,4.374,Sasso,4.223,Sasso,2.134,Carta,1.997,Sasso,1.217,Forbice,0.719,Forbice,3.359,Sasso,0.971,Sasso,1.398,Carta,1.135,23,53,Abbastanza predeterminati,Abbastanza predeterminati,Molto predeterminati,Nè casuali nè predeterminati,Abbastanza casuali,Abbastanza predeterminati,Bello,Abbastanza,Abbastanza,Poco,Abbastanza bello,Poco,Poco,Abbastanza,Molto bello,Molto,Abbastanza,Poco,Poco,Poco,Poco,Poco,Poco,3,2,,,1,1,1,,1,1,2,2,,2,4,F,22,19,sasso,carta,forbice,forbice,forbice,forbice,sasso,carta,carta,forbice,2021-04-15 10:28:07,2021-04-15 10:33:22,IP Address,146.241.152.235,100,314,True,2021-04-15 10:33:22,R_23ac9RWmNLrWrez,45.7509002685547,8.81570434570313,EN,Acconsento,Sasso,2.811,Sasso,2.777,Forbice,3.4,Forbice,8.227,Carta,2.062,Sasso,4.252,Sasso,2.22,Forbice,0.871,Forbice,1.77,Carta,0.904,20,Abbastanza predeterminati,Abbastanza casuali,Abbastanza casuali,Abbastanza predeterminati,Abbastanza casuali,Abbastanza predeterminati,sasso,forbice,forbice,carta,sasso,sasso,sasso,sasso,forbice,forbice,0.1,1.0,0.1,1.0,1.0,0.1,0.1,0.0,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,3.5000000000000004,3.1,ict
